2019-04-01 11:20,#早安metro#,微博会员特权置顶转发微博
2019-04-09 09:29,#地铁正能量#,天津轨道交通地铁正能量近日一位乘客在刘园地铁站扶梯处跌倒民警接到群众求助立即通知站长组织辅警与站务人员第一时间赶到事发地点紧急救助伤者询问伤者情况民警拨打救急电话并联系家属待急救人员赶到后大伙一起将受伤乘客送上救护车家属对大伙的帮助表示感谢
2019-04-09 09:26,#津城暖一度#,给天津地铁号线土城站站台工作人员赞一个中国赞中国赞
2019-04-09 08:02,#津城暖一度#,平城客津城暖一度争分夺秒救助晕倒乘客月日上午天津地铁号线土城站站台工作人员发现一名乘客晕倒在站台座椅上乘客家属表示乘客刚刚在医院做完治疗目前身体极度不适并向车站工作人员求助值班站长闻讯立刻赶来在征得家属同意后争分夺秒拨打救援电话救援人员到场后平安公交平安公交民展开全文
2019-04-09 08:41,#与您相关#,天津轨道交通与您相关出行信息客流情况营口道站号线站台天津站号线站台塘沽站东丽开发区站开往天津站方向的站台直沽站开往李七庄南方向的站台下瓦房站号线站台候车乘客较多请广大乘客耐心等待按秩序排队在此提示您如果您乘坐地铁赶上下雨天气您可以找到地铁车站的客服中展开全文
2019-04-09 08:39,#与您相关#,天津轨道交通与您相关出行信息目前地铁正处于周二早高峰时段客流持续增大安检等候情况财经大学口佳园里站口刘园站口曹庄站口排队人数较多请前往以上车站的乘客就近选择排队较少的安检口
2019-04-09 07:53,赞一个
2019-04-08 22:39,栋察由于个人失误将一个很重要的袋子忘在六号线地铁上感谢北站站和西站全体工作人员北站站工作人员不断的联系寻找联系到了西站得知一个好心乘客将袋子交给西站人员最终在西站寻到现在失而复得心情非常激动为北站站和西站的工作人员点赞天津轨道交通天津轨道交通天津鸿顺里街区天津鸿顺里街区
2019-04-09 07:52,#与您相关#,天津轨道交通与您相关出行信息客流情况营口道站号线站台天津站号线站台塘沽站东丽开发区站开往天津站方向的站台下瓦房站号线站台候车乘客较多请广大乘客耐心等待按秩序排队在此提示您为方便广大乘客日常出行天津地铁已经正式上线支付宝代扣支付功能与我市各商业银展开全文
2019-04-09 07:51,#与您相关#,天津轨道交通与您相关出行信息目前地铁正处于周二早高峰时段客流持续增大安检等候情况塘沽站口曹庄站口排队人数较多请前往以上车站的乘客就近选择排队较少的安检口
2019-04-08 17:54,#与您相关#,转发微博
2019-04-08 17:54,#与您相关#,转发微博
2019-04-08 14:37,天津轨道交通基层动态关爱贫困学生奉献社会爱心铁投集团党支部开展为帮扶村贫困学生捐款活动月日铁投集团党支部举行关爱贫困学生奉献社会爱心结对帮扶困难村捐款仪式党支部书记陈福兴作动员讲话党支部副书记邢爽主持仪式集团总经理司军平为全体党员干部员工介绍了困难村和四展开全文
2019-04-08 14:27,天津轨道交通基层动态地铁集团组织开展地铁全自动运行系统建设及运营情况交流月日地铁集团设备管理部邀请北京市轨道交通建设管理公司和国内轨道交通行业权威专家学者就天津地铁新建线路自主化全自动运行系统建设展开技术交流地铁集团副总经理刘宏伟总工程师李竹运营集团常务副总经理王路萍等展开全文
2019-04-08 12:00,#地铁美食#,天津轨道交通地铁美食一直被称为绝配的素菜吃起来比肉还过瘾天下美食君的微博视频天下美食君的微博视频
2019-04-08 10:32,天津轨道交通今天是国际珍稀动物保护日珍爱动物善待生命心心月日是国际珍稀动物保护日杜绝杀戮愿更多珍惜动物被温柔以待
2019-04-08 10:31,天津轨道交通最新一股冷空气要来了请再次切回到秋裤模式喵喵喵喵中央气象台中央气象台预报最新一股冷空气即将到来新疆西北地区华北黄淮江淮江汉江南等地降温河南湖北湖南等地降温以上并伴有大风转发提醒注意防寒保暖网友春季气温大促销满减
2019-04-08 10:01,#与您相关#,天津轨道交通与您相关出行信息新版时刻表在此提示您从年月日起天津地铁启用新版运行图届时首末班车时刻将有所调整和变化乘客可通过地铁官方微信查阅或问询车站工作人员请您尽量在出发前计划行程祝您出行愉快
2019-04-08 09:29,#与您相关#,天津轨道交通与您相关出行信息客流情况营口道站号线站台天津站号线站台塘沽站东丽开发区站中山门站开往天津站方向的站台直沽站开往李七庄南方向站台下瓦房站号线站台候车乘客较多请广大乘客耐心等待按秩序排队
2019-04-08 09:29,#与您相关#,天津轨道交通与您相关出行信息安检等候情况塘沽站口刘园站口财经大学口曹庄站口排队人数较多请前往以上车站的乘客就近选择排队较少的安检口
2019-04-08 07:52,#与您相关#,转发微博
2019-04-08 07:52,#与您相关#,转发微博
2019-04-04 18:43,#与您相关#,转发微博
2019-04-04 18:43,#与您相关#,转发微博
2019-04-04 15:43,#metro说#,天津轨道交通说明天使用天津地铁就能享受元畅行轨道交通的福利憧憬憧憬憧憬憧憬憧憬憧憬还有什么更多便民举措请戳下图月份你最关心的事都在这里
2019-04-04 14:51,天津轨道交通安全小常识等候地铁高铁时站得太近会发生什么站在黄色警示线以内会被列车带来的风吸进去吗空口无凭让我们一起来看实验吧涨姿势吧陕西消防的秒拍视频陕西消防的秒拍视频
2019-04-04 14:47,#春天摄影大赛#,天津轨道交通春天摄影大赛一起去赏花文化中心站诚意制作赏春笺邀您一同春日出行万物复苏春光正好在这样美好的春日里文化中心站历时半月精心设计编辑排版打造出一套赏春笺文化中心地铁车站周边信息便携式手册及手卡有卡在手更加便捷您的出行小伙伴们快来领取吧赏春笺展开全文
2019-04-04 14:05,#春天摄影大赛#,天津地铁运营春天摄影大赛一起去赏花文化中心站诚意制作赏春笺邀您一同春日出行万物复苏春光正好在这样美好的春日里文化中心站历时半月精心设计编辑排版打造出一套赏春笺文化中心地铁车站周边信息便携式手册及手卡有卡在手更加便捷您的出行小伙伴们快来领取吧赏春笺展开全文
2019-04-04 14:44,天津轨道交通基层动态运营集团纪委组织开展旁听庭审警示教育活动为进一步深化党风廉政警示教育增强党员领导干部拒腐防变能力月日上午天津轨道交通运营集团纪委组织开展了旁听庭审警示教育活动运营集团纪委书记于春生带队各中心各部门共计名中层及以上干部参加零距离接受预防展开全文
2019-04-04 14:18,天津轨道交通从下周一起机动车限行尾号将进行轮换此周期内年月日年月日机动车限行尾号为周一限行尾号为和字母周二限行尾号为和周三限行尾号为和周四限行尾号为和周五限行尾号为和
2019-04-03 16:33,#基层警事#,平安公交基层警事月日晚高峰地铁营口道站辅警执勤时在号线站台发现一男孩独自徘徊上前询问得知孩子和母亲走散辅警立即上报站内驻站民警民警通过孩子提供的信息经查找联系到孩子母亲该女乘客对大伙的帮助表示感谢
2019-04-04 14:17,#地铁警事#,天津轨道交通地铁警事月日晚高峰地铁营口道站辅警执勤时在号线站台发现一男孩独自徘徊上前询问得知孩子和母亲走散辅警立即上报站内驻站民警民警通过孩子提供的信息经查找联系到孩子母亲该女乘客对大伙的帮助表示感谢
2019-04-04 11:15,天津轨道交通如何使用天津地铁智慧出行怎么做能享受到元优惠清明三天假期还有什么别的优惠活动今日天津轨道交通集团客运管理部联合车务一中心下瓦房站区来到三义大厦社区居委会开展现场宣传活动为社区居民宣传乘车小知识解锁出行新姿势
2019-04-04 10:31,#与您相关#,天津轨道交通与您相关月日地铁号线南楼站口封闭进行电扶梯提升改造为更加便于市民出行天津轨道交通运营集团有限公司拟于近期开展号线座车站个出入口电扶梯提升改造工作改造中将出入口部分楼梯改造成为电扶梯本次开展南楼站口扶梯改造工作天津轨道交通运营集团拟于展开全文
2019-04-04 10:30,天津轨道交通基层动态运营集团机电中心第二党支部开展特色主题党日活动为不断丰富党日活动形式有效提升党员党性修养日前运营集团机电中心第二党支部先后前往津南区天同医养院孝爱文化馆及小站消防中队交流学习支部全体党员群众代表及职工家属共计余人参加
2019-04-04 08:31,#与您相关#,转发微博
2019-04-04 08:30,#与您相关#,转发微博
