2017-07-14 12:44,#地铁快讯#,南昌地铁地铁快讯轨道交通应急演练车厢内着火了多人被困请求紧急支援南昌地铁行车调度中心调度大厅响起紧急呼叫声月日上时许轨道交通运营突发事件综合应急演练在号线首通段九龙湖南站举行车厢内着火了多人被困请求紧急支援南昌地铁行车调度中心调度大厅响起紧急呼展开全文
2017-07-07 09:34,转发微博
2017-07-07 09:13,转发微博
2017-07-06 09:11,可怜可怜
2017-07-05 16:38,转发微博
2017-07-05 16:33,#温暖江西2017#,转发微博
2017-07-05 12:01,转发微博
2017-07-05 11:55,#热烈庆祝建军90周年#,哆啦梦开心哆啦梦开心
2017-07-04 09:55,#地铁小知识#,南昌地铁地铁小知识太阳当空照地铁空调洗澡澡家里的空调每年都要定时清洗才健康卫生那么咱们地铁的空调也是一样一样哒为了给大家创造一个温馨舒适健康的出行环境南昌地铁的空调也做了一个大护理大保健哆啦梦笑哆啦梦笑挤眼挤眼耶耶
2017-07-03 10:51,南昌地铁什么最靓小鲜鹭
2017-07-03 10:51,憧憬憧憬
2017-06-28 11:05,#D字号#,暖心
2017-06-28 11:03,转发微博
2017-06-27 14:06,#地铁快讯#,南昌地铁地铁快讯为进一步破解信号专业技术难题打造创新生产体系助推产学研用紧密结合加快轨道运营发展近日运营分公司选送一批优秀技术能手赴上海地铁开展为期四个月的信号设备检修专业培训此次培训内容主要包括信号继电器的维护检测故障排除验收及轮修转辙机的拆装配线轮修及故障修等展开全文
2017-06-27 14:00,#地铁好人好事#,南昌地铁地铁好人好事执法队员拾金不昧获赞誉近日地铁执法员巡查至万寿宫站时发现卫生间洗手池旁有一个挎包包内存放有大量现金及身份证驾驶证银行卡等重要物品寻找失主未果后通过站内广播寻找失主半小时后失主前来认领后于日专程送来锦旗以示感谢
2017-06-26 16:39,#南昌新闻#,太开心太开心
2017-06-26 16:19,威武威武
2017-06-26 16:19,#南昌身边事#,第三期建设规划还在编制过程中目前还未获得相关部门批复请大家不要随意转发失实信息
2017-06-26 16:16,#洪青团讯#,赞赞
2017-06-20 17:10,
2017-06-20 17:09,#南昌新闻#,转发微博
2017-06-14 08:48,执笔绘流年昨天下午从地铁大厦到奥体中心的地铁上我正在专心的玩手机突然间一只手伸到了我的脚边吓我一跳原来是位大爷也把车厢上垃圾捡起都抓在了手下车后把垃圾都带走了所有人都在玩手机只有一个人注意车厢里有没有垃圾中国新闻网中国新闻网江西发布江西发布南昌发布南昌发布南昌地铁南昌地铁南昌梦时代广场南昌梦时代广场
2017-06-16 10:38,#历史上的今天#,南昌地铁历史上的今天神舟九号飞船是中国航天计划中的一艘载人宇宙飞船是神舟号系列飞船之一神九是中国第一个宇宙实验室项目计划的组成部分天宫与神九载人交会对接为中国航天史上掀开极具突破性的一章中国计划年中国将建成自己的太空家园中国空间站届时将成为世界唯一的空间站年展开全文
2017-06-12 13:47,#D字号#,太酷了这对技术安全的要求就很高了
2017-06-12 13:43,#历史上的今天#,南昌地铁历史上的今天世界无童工日年月在日内瓦召开的第届国际劳工大会决定每年的月日定为世界无童工日同时呼吁世界各国密切关注日益严重的童工问题并采取切实有效的措施解决这一问题
2017-06-11 09:34,蓝梦儿今天在南昌地铁艾溪湖西站不小心把钥匙掉厕所了感谢好心的保洁阿姨帮我弄出来了非常感谢她们南昌地铁有你们这样的工作人员而骄傲谢谢南昌地铁南昌地铁
2017-06-08 10:07,转发微博
2017-06-07 17:09,#地铁里的温暖#,南昌地铁地铁里的温暖月日上午一名乘客在八一广场站候车期间突然晕倒幸得地铁执法员及热心乘客及时救助才转危为安该乘客患有低血糖且有孕在身情况危急执法员在第一时间拨打急救电话并按照医生嘱咐对乘客进行简单急救同时联系站务人员携带食物担架等救治物品赶到现场目前正值酷暑时展开全文
2017-06-07 08:55,#2017高考#,南昌地铁高考放松心情自如应考地铁君为你们加油
2017-06-06 11:09,南昌地铁历史上的今天年月日成都专职考生兼职生意人岁的梁实又要上考场了这是他第十五次参加高考有人说他是中国第一铁脑壳高考最牛钉子户甚至说他是现代范进俗话说凡事重复的次数多了或许会消磨了激情或许最终厌倦从自己还是青春少年考试考到和儿子展开全文
2017-06-06 09:25,南昌地铁南昌地铁多项措施力保中高考期间施工降噪中高考即将来临南昌地铁积极部署根据考试计划对施工工序进行调整提前天采取积极有效的降噪措施确保考生在安静的环境中休息和应考为最大限度减少对周边的影响给考生创造一个良好的应考环境南昌地铁分类调整施工要求毗邻学校居民展开全文
2017-06-02 14:35,南昌地铁地铁上的不文明据网友反映在地铁号线上一名男乘客横卧在座椅上呼呼大睡而身旁的小女孩则拉着手环玩耍地铁是公共场所希望大家能够遵守公共秩序安全文明乘车并给孩子树立一个好的榜样
2017-06-02 11:14,老奶奶萌萌的心心祝身体健康
2017-06-02 11:13,#建设动态#,南昌地铁建设动态月日下午时号线后通段八一广场站至永叔路站掘进始发鉴于城市交通主干道八一大道地面车流量大地下土质松软且盾构始发初期就将下穿人行地下通道易出现涌水涌砂等安全隐患经多方研究讨论后决定此次八一广场站至永叔路站盾构将采用冷冻加钢套箱始发工艺此举是南昌地铁首次采展开全文
2017-05-31 16:05,#地铁微速递#,南昌地铁地铁微速递年月日日端午节期间共完成万人次的输送工作日均客流万人次端午期间名小鲜鹭精英汇志愿者以流动服务形式进行巡站工作在列车上车站里为乘客提供医疗帮助路线指引一站式帮扶等便民服务力所能及帮助乘客引导乘客处理票卡问题余人次协助行展开全文
2017-05-31 10:54,#南昌新闻#,给力给力
2017-05-31 10:22,奉献不止
2017-05-27 14:13,可以的
2017-05-27 08:51,南昌地铁快讯号线雅苑路站将进行第三期围挡施工经与市改善办交警市政公交等相关单位协调后决定月日晚地铁号线雅苑路站将进行第三期围挡施工工期为个月围挡后丰和中大道南北走向仍保持双向股车道及股非机动车道的通行为最大程度的减小对交通出行的影响施工单位将在施工区域安装展开全文
2017-05-26 11:13,停水通知南昌市政公用集团发布南昌市政公用集团发布停水通知话筒话筒
2017-05-26 11:09,#地铁快讯#,南昌地铁地铁快讯南昌地铁号线青山路口站围挡施工月日晚南昌地铁号线青山路口站号线换乘站开始封闭围挡施工工期为个月青山路口站位于青山南路阳明路八一大道的交叉口本次启动的是号线部分的围护结构施工该围挡位于交叉口北侧长为米宽为米为最大限度减少占用道展开全文
2017-05-25 15:39,#温馨提示#,广而告之
2017-05-25 15:39,跟防晒说白白
2017-05-12 17:26,南昌地铁我发起了一个投票南昌地铁鹭鹭家族征名投票开始啦网页链接网页链接
2017-05-09 09:11,#天气资讯#,地上烤红薯地下好舒服地铁里面凉飕飕坏笑坏笑
2017-05-09 09:10,比较啊
2017-04-12 17:30,#地铁快资讯#,南昌地铁地铁快资讯集藏情怀我与南昌地铁纪念票主题征文启事年月南昌地铁第一款纪念票正式发行至今已走过一年多的风雨历程不忘初心方得始终广大藏友的关注与支持使我们有了在探索道路上不断前行的动力多款形式各异独具特色的票卡陆续面世一年相伴总有您的故事我们诚挚展开全文
2017-04-01 14:43,#地铁微速递#,南昌地铁地铁微速递品传统民俗之美南昌地铁廿四节气之清明即将发售网页链接网页链接
2017-03-28 18:15,#地铁新闻#,南昌地铁地铁新闻月日中央电视台新闻频道报道南昌地铁号线江西赣江最长隧道贯通月日由中铁隧道集团承建的地铁号线红谷中大道站至阳明公园站区间中铁号盾构机安全顺利完成过赣江段施工任务上午点分号泥水盾构机成功出洞标志着号线过江隧道顺利穿越赣江展开全文
2017-03-23 15:31,#地铁微速递#,南昌地铁地铁微速递美女与野兽纪念票线下正式发售南昌地铁纪念票再度留住迪士尼经典谈一场奢华浪漫的童话爱情电影上映当日该款纪念票在南昌地铁鹭鹭购微店预售套一日售罄现于线下正式发售经典不容错过网页链接网页链接
2017-03-16 09:47,#地铁快讯#,南昌地铁地铁快讯号线首通段实现触网电通月日南昌地铁号线首通段学府主变电站送电成功日号线首通段实现了全线千伏环网电通日首通段迎来了全线接触网直流伏电通根据整体筹划预计一周内完成热滑实验
2017-03-13 14:12,#地铁微速递#,南昌地铁地铁微速递南昌地铁生化危机终章纪念票发售电影系列六部曲前后跨越年这就是点燃全球生化热的生化危机魅力所在南昌地铁生化危机终章纪念票为您留住这份不止的情怀网页链接网页链接
2017-03-10 15:59,#地铁快讯#,南昌地铁地铁快讯号线滕王阁站出入口因升级改造将于年月日起临时关闭暂停使用开放时间另行通知滕王阁站出入口蓝湾半岛花园对面出入口中山西路与西河滩巷交界处可正常使用请广大市民提前绕行给您带来不便敬请谅解
2017-03-10 11:26,南极瓦罐汤哆啦梦微笑哆啦梦微笑
2017-03-08 14:39,#地铁快讯#,南昌地铁地铁快讯志愿者化身乞爱使者为农民工圆梦义演募捐在三八国际妇女节到来之际南昌轨道交通集团工会组织地铁志愿者在号线卫东站开展了以乞爱者为主题的义演募捐活动以乞爱使者的身份帮助农民工兄弟向妻子表达内心情感传递平日羞于开口的心里话为奋战在南昌地铁建设一线展开全文
2017-02-09 14:16,南昌地铁为使南昌地铁站点名称具有更准确的指向性并体现地域文化的特点在充分征求沿线各相关区县意见的基础上南昌轨道交通集团会同市地名办结合站点周边特色提出了号线一期车站拟命名方案及号线部分站点拟更名方案并按南昌市地名管理有关规定将此方案报市政府审批近日市政府办公厅已展开全文
2017-02-03 10:31,#春天来了#,新年好春天你好
2017-01-26 19:33,南昌地铁南昌地铁纪念票亮相站点自助售货机从今天起南昌的小伙伴们可以在号线卫东站秋水广场站和师大南路站自助售货机购买心仪的地铁纪念票了多种支付方式随意选快来自己动手选一张你喜爱的南昌名片吧网页链接网页链接
2017-01-25 15:54,大家新年好
2017-01-22 16:08,#地铁微互动#,南昌地铁地铁微互动金玉满堂系列纪念品近日发售
2017-01-05 15:36,#南昌海昏侯墓#,转发微博
2016-12-14 09:56,#微分享#,赞赞
2016-12-13 10:17,#最美的铁人#,南昌地铁最美的铁人南昌地铁首届最美地铁人评选活动之最美地铁南昌地铁首届最美地铁人评选活动之最美地铁南昌地铁首届最美地铁人评选活动之最美服务南昌地铁首届最美地铁人评选活动之最美服务快来给你熟悉的地铁人和站点投票吧坏笑坏笑赞赞互粉互粉哆啦梦微笑哆啦梦微笑哆啦梦花心哆啦梦花心
2016-12-13 09:51,#国家公祭日#,铭记勿忘国耻牢记于心
2016-12-12 15:14,#地铁微速递#,南昌地铁地铁微速递号线滕王阁站出入口因升级改造将于年月日起临时关闭暂停使用开放时间另行通知滕王阁站出入口蓝湾半岛花园对面出入口中山西路与西河滩巷交界处可正常使用请广大市民提前绕行给您带来不便敬请谅解
2016-12-04 21:58,南昌地铁南昌地铁小鲜鹭志愿令全国首发月日上午全国首批志愿令小鲜鹭志愿令在南昌地铁号线八一馆站正式发布近百名小鲜鹭志愿者近家中央驻赣及省市媒体以及众多市民现场见证了小鲜鹭志愿令的诞生全国首创的南昌地铁小鲜鹭志愿服务令采用中国几千年来的百姓展开全文
2016-12-02 15:27,#地铁微讯息#,南昌地铁地铁微讯息失物招领看这里看这里哆啦梦吃惊哆啦梦吃惊哆啦梦吃惊哆啦梦吃惊月日下午四点左右地铁工作人员在车厢内捡到一个黑色单肩斜跨皮包里面有现金若干钥匙银行卡至今无人认领请大家帮忙转告寻找失主可联系南昌地铁工作人员熊先生认领时请务必带好身份证等相关证件展开全文
2016-12-01 14:53,中华文化生生不息
2016-11-25 22:13,#2号线先期开通段全线轨通#,南昌地铁号线先期开通段全线轨通年月日晚随着轨道交通号线南昌西站最后一根米钢轨铺设完毕全长约公里的南昌轨道交通号线地铁大厦站至南路村站先期开通段实现轨通标志着南昌即将跨入地铁线网时代开启城市发展的新格局原文阅读网页链接网页链接
2016-11-24 10:40,长大以后我就成了你哆啦梦微笑哆啦梦微笑
